Date,TSLA,AAPL,GOOG,META
2021-10-15,281.010009765625,143.7943572998047,141.6750030517578,324.760009765625
2021-10-18,290.03668212890625,145.4920196533203,142.9604949951172,335.3399963378906
2021-10-19,288.0899963378906,147.68606567382812,143.82200622558594,339.989990234375
2021-10-20,288.6000061035156,148.1824493408203,142.4149932861328,340.7799987792969
2021-10-21,298.0,148.40086364746094,142.78050231933594,341.8800048828125
2021-10-22,303.2266540527344,147.6165771484375,138.625,324.6099853515625
2021-10-25,341.6199951171875,147.5669403076172,138.7729949951172,328.69000244140625
2021-10-26,339.4766540527344,148.24203491210938,139.6719970703125,315.80999755859375
2021-10-27,345.9533386230469,147.7754364013672,146.42750549316406,312.2200012207031
2021-10-28,359.0133361816406,151.46856689453125,146.12899780273438,316.9200134277344
2021-10-29,371.3333435058594,148.7185516357422,148.27049255371094,323.57000732421875
2021-11-01,402.86334228515625,147.88462829589844,143.7740020751953,329.9800109863281
2021-11-02,390.6666564941406,148.93698120117188,145.86300659179688,328.0799865722656
2021-11-03,404.6199951171875,150.39637756347656,146.7899932861328,331.6199951171875
2021-11-04,409.9700012207031,149.8701934814453,148.68299865722656,335.8500061035156
2021-11-05,407.36334228515625,150.4070587158203,149.24099731445312,341.1300048828125
2021-11-08,387.64666748046875,149.57191467285156,149.35150146484375,338.6199951171875
2021-11-09,341.1666564941406,149.93975830078125,149.24850463867188,335.3699951171875
2021-11-10,355.98333740234375,147.0664520263672,146.62600708007812,327.6400146484375
2021-11-11,354.5033264160156,147.01675415039062,146.7480010986328,327.739990234375
2021-11-12,344.47332763671875,149.12452697753906,149.64549255371094,340.8900146484375
2021-11-15,337.7966613769531,149.13446044921875,149.38800048828125,347.55999755859375
2021-11-16,351.57666015625,150.12867736816406,149.0760040283203,342.9599914550781
2021-11-17,363.0033264160156,152.6043243408203,149.06199645996094,340.7699890136719
2021-11-18,365.4599914550781,156.9590301513672,150.70899963378906,338.69000244140625
2021-11-19,379.0199890136719,159.6235809326172,149.95249938964844,345.29998779296875
2021-11-22,385.6233215332031,160.0908660888672,147.07850646972656,341.010009765625
2021-11-23,369.6766662597656,160.4786376953125,146.7570037841797,337.25
2021-11-24,372.0,161.0055694580078,146.71749877929688,341.05999755859375
2021-11-26,360.6400146484375,155.90516662597656,142.80599975585938,333.1199951171875
2021-11-29,378.9966735839844,159.3153839111328,146.11399841308594,338.0299987792969
2021-11-30,381.586669921875,164.34617614746094,142.45199584960938,324.4599914550781
2021-12-01,365.0,163.81922912597656,141.6179962158203,310.6000061035156
2021-12-02,361.5333251953125,162.8150634765625,143.77650451660156,310.3900146484375
2021-12-03,338.3233337402344,160.9061279296875,142.52049255371094,306.8399963378906
2021-12-06,336.336669921875,164.36605834960938,143.79649353027344,317.8699951171875
2021-12-07,350.5833435058594,170.19223022460938,148.0364990234375,322.80999755859375
2021-12-08,356.32000732421875,174.06973266601562,148.7205047607422,330.55999755859375
2021-12-09,334.6000061035156,173.552734375,148.1060028076172,329.82000732421875
2021-12-10,339.010009765625,178.41452026367188,148.6750030517578,329.75
2021-12-13,322.13665771484375,174.72593688964844,146.70449829101562,334.489990234375
2021-12-14,319.5033264160156,173.32406616210938,144.9705047607422,333.739990234375
2021-12-15,325.3299865722656,178.26539611816406,147.36849975585938,341.6600036621094
2021-12-16,308.97332763671875,171.2659912109375,144.8385009765625,334.8999938964844
2021-12-17,310.8566589355469,170.1524658203125,142.80299377441406,333.7900085449219
2021-12-20,299.9800109863281,168.77049255371094,142.40150451660156,325.45001220703125
2021-12-21,312.84332275390625,171.99179077148438,144.2205047607422,334.20001220703125
2021-12-22,336.2900085449219,174.6265106201172,146.94900512695312,330.45001220703125
2021-12-23,355.6666564941406,175.26280212402344,147.1425018310547,335.239990234375
2021-12-27,364.64666748046875,179.28944396972656,148.06399536132812,346.17999267578125
2021-12-28,362.8233337402344,178.25543212890625,146.447998046875,346.2200012207031
2021-12-29,362.0633239746094,178.3449249267578,146.50450134277344,342.94000244140625
2021-12-30,356.7799987792969,177.17172241210938,146.00250244140625,344.3599853515625
2021-12-31,352.260009765625,176.54537963867188,144.67950439453125,336.3500061035156
2022-01-03,399.9266662597656,180.95973205566406,145.07449340820312,338.5400085449219
2022-01-04,383.1966552734375,178.66307067871094,144.41650390625,336.5299987792969
2022-01-05,362.7066650390625,173.91065979003906,137.65350341796875,324.1700134277344
2022-01-06,354.8999938964844,171.0075225830078,137.55099487304688,332.4599914550781
2022-01-07,342.32000732421875,171.17652893066406,137.00450134277344,331.7900085449219
2022-01-10,352.7066650390625,171.19642639160156,138.57400512695312,328.07000732421875
2022-01-11,354.79998779296875,174.06973266601562,140.0175018310547,334.3699951171875
2022-01-12,368.739990234375,174.5171356201172,141.6479949951172,333.260009765625
2022-01-13,343.85333251953125,171.19642639160156,139.13099670410156,326.4800109863281
2022-01-14,349.8699951171875,172.07135009765625,139.7864990234375,331.8999938964844
2022-01-18,343.5033264160156,168.82020568847656,136.29049682617188,318.1499938964844
2022-01-19,331.8833312988281,165.2707977294922,135.65199279785156,319.5899963378906
2022-01-20,332.0899963378906,163.5607147216797,133.50650024414062,316.55999755859375
2022-01-21,314.6333312988281,161.4728546142578,130.0919952392578,303.1700134277344
2022-01-24,310.0,160.68739318847656,130.3719940185547,308.7099914550781
2022-01-25,306.1333312988281,158.85801696777344,126.7354965209961,300.1499938964844
2022-01-26,312.4700012207031,158.76853942871094,129.24000549316406,294.6300048828125
2022-01-27,276.3666687011719,158.30125427246094,129.12100219726562,294.6400146484375
2022-01-28,282.1166687011719,169.34715270996094,133.2895050048828,301.7099914550781
2022-01-31,312.239990234375,173.77146911621094,135.69850158691406,313.260009765625
2022-02-01,310.4166564941406,173.60244750976562,137.8784942626953,319.0
2022-02-02,301.88665771484375,174.82534790039062,148.0364990234375,323.0
2022-02-03,297.0466613769531,171.90231323242188,142.65049743652344,237.75999450683594
2022-02-04,307.7733459472656,171.61363220214844,143.01600646972656,237.08999633789062
2022-02-07,302.4466552734375,170.8869171142578,138.93800354003906,224.91000366210938
2022-02-08,307.3333435058594,174.04263305664062,139.21299743652344,220.17999267578125
2022-02-09,310.6666564941406,175.48609924316406,141.4530029296875,232.0
2022-02-10,301.51666259765625,171.34483337402344,138.6024932861328,228.07000732421875
2022-02-11,286.6666564941406,167.88052368164062,134.1300048828125,219.5500030517578
